Item_MRP,Item_Outlet_Sales,Item_Visibility,est.year,Item_Visibility_MeanRatio,NIT_DR,NIT_FD,NIT_NC,OS_High,OS_Medium,OS_Small,OT_Grocery Store,OT_Supermarket Type1,OT_Supermarket Type2,OT_Supermarket Type3,OLT_Tier 1,OLT_Tier 2,OLT_Tier 3,IF_LF,IF_reg
125.9704,1877.556,0.09357779,26,0.998238351,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
171.8764,3779.0808,0.165694678,11,1.030343768,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
41.5796,41.2796,0.148392623,28,1.678673381,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
51.1324,259.662,0.098438394,6,0.879676614,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
96.341,193.082,0.143303291,26,1.026921509,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
110.9202,1687.803,0.076276208,11,0.876502768,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
127.5362,4655.9394,0.175103435,6,0.879676615,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
225.9404,4950.8888,0.023511371,26,0.928858969,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
95.4436,1418.154,0.06105276,9,0.922115517,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
246.4144,1225.072,0.049559042,6,1.130311016,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
231.03,5359.69,0.119418124,11,0.924160347,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
176.237,1764.37,0.072545601,11,1.062336452,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
195.211,2553.343,0.090486828,26,1.02671704,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
43.3454,1006.6896,0.056245075,26,0.998238345,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
85.225,1081.925,0.014618973,26,0.998238339,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
36.7164,308.9312,0.043479126,6,1.033308666,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
178.666,2516.724,0.045166237,26,0.874000868,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
128.831,1428.141,0.057827101,16,1.140853882,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
260.1594,2093.2752,0.089394766,26,0.928858988,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
85.6908,1929.4884,0.10550944,26,0.928858986,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
264.0884,5829.7448,0.005234153,9,1.036763967,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
91.4488,2082.6224,0.036390174,16,0.922289909,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
173.1738,7298.4996,0.03292824,28,0.917823698,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
256.4988,7452.9652,0.081252534,26,1.495687709,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
110.5202,450.0808,0.076552407,6,0.879676617,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
250.4408,500.6816,0.016758569,15,1.5560144,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
126.202,3668.558,0.044248175,28,0.954121933,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
103.1964,736.3748,0.038288087,4,1.031682313,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
253.0698,6088.0752,0.186032678,9,1.028063999,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
101.0016,2125.2336,0.031867464,28,0.994231706,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
153.0024,2277.036,0.021370201,6,1.177541423,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
190.3846,573.2538,0.193772568,28,1.614810586,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
151.1366,2267.049,0.009866049,9,0.874563386,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
147.3734,296.9468,0.082551042,15,1.444800738,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
46.306,559.272,0.099729888,4,0.926046939,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
222.1772,5559.43,0.018801549,9,0.922115526,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
95.5094,1237.7222,0.119721451,14,1.125700914,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
113.5518,569.259,0.071222087,11,0.92416035,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
174.0712,3866.9664,0.060371962,28,0.95407863,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
198.4768,1379.5376,0.033287541,11,0.876502774,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
142.7128,1869.5664,0.05858462,4,0.878292072,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
196.211,5499.508,0.11679292,28,0.953860352,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
94.3462,925.462,0.031452265,14,1.038817055,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
47.9034,583.2408,0.00721395,9,1.037008371,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
141.4154,1418.154,0.081196619,16,1.036695207,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
80.2644,942.7728,0.049916364,6,0.879676617,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
99.3384,2364.9216,0.04627095,16,1.027026495,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
87.9856,3251.7672,0.02747716,28,0.994231702,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
125.2678,254.3356,0.104704537,28,1.679257562,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
167.0474,5895.659,0.012540003,9,1.036707397,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
93.7436,1134.5232,0.147023834,4,1.032019304,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
224.972,7696.648,0.159657596,11,0.924160342,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
250.5382,2775.7202,0.141398626,6,0.963983042,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
241.2854,5317.0788,0.148821808,11,1.029109334,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
98.0068,874.8612,0.021757499,4,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
92.6436,1039.9796,0.029691762,16,0.929632596,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
235.0958,3038.0454,0.096715523,9,0.929456817,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
193.6162,3848.324,0.014790559,9,0.929456798,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
59.1904,527.3136,0.054378253,16,0.9296326,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
89.1514,2390.8878,0.123428594,16,1.142302799,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
60.222,1677.816,0.029943463,28,1.160971013,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
112.7176,801.6232,0.052368061,26,0.998238357,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
115.5834,1267.0174,0.093861144,11,1.02986116,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
148.0076,886.8456,0.033968647,11,1.001095878,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
228.272,452.744,0.173154079,15,1.735215241,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
147.5392,3877.6192,0.139735226,11,1.030157475,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
146.6418,4414.254,0.043351896,28,0.870492875,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
122.4388,5448.9072,0.042086652,28,0.917823676,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0
223.9404,4950.8888,0.12848269,14,0.876088765,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
62.6168,958.752,0.049357077,6,1.004720898,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
149.9708,1956.1204,0.008326735,6,1.033384584,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
103.2306,2404.2038,0.021362955,14,0.923723836,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
194.3478,387.4956,0.151420934,15,1.556014388,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
165.0842,994.7052,0.032511818,26,0.928858977,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
101.299,1754.383,0.022323658,11,1.029861151,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
129.9994,3340.9844,0.019292355,28,0.908907583,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
216.7166,3918.8988,0.048124443,11,1.039307957,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
76.367,306.268,0.09261307,26,1.150950063,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
158.4604,4278.4308,0.094697274,28,0.917823686,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
260.6278,4425.5726,0.035984104,11,1.001095891,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
230.9984,9267.936,0.056596985,28,0.994231706,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
76.867,229.701,0.2047,28,1.531537199,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
129.3994,2055.9904,0.020618324,28,0.870492873,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
101.3016,3339.6528,0.04709821,16,1.036960033,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
221.7456,6410.3224,0.087584126,11,0.924160342,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
122.9046,1992.0736,0.038078899,6,0.879676607,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
104.4332,2870.9296,0.095102092,6,1.148432246,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
164.5184,2807.0128,0.011953902,28,0.917823677,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
88.183,539.298,0.062799379,26,0.921522404,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
174.3054,4377.635,0.031125709,26,0.928858978,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
180.9976,2716.464,0.026005891,11,0.924160334,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
190.9504,383.5008,0.09246392,28,1.614810584,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
59.5904,703.0848,0.107765165,14,0.931077932,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
66.3826,1937.478,0.010647477,14,1.038306993,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
182.2608,3307.6944,0.015749341,14,0.960068724,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
197.611,3142.576,0.077628053,14,0.93107794,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
181.2292,2554.0088,0.076595508,4,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
104.0648,1869.5664,0.056695731,4,0.878292061,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
260.4594,5494.8474,0.063993068,11,0.931517924,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
233.1616,6093.4016,0.069529262,26,0.874000859,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
174.0422,2586.633,0.034452949,16,1.172616696,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
55.2956,1255.6988,0.06670068,14,0.922959647,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
141.7496,4093.3384,0.034699737,16,0.92228992,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
142.2128,3163.8816,0.058346939,16,0.874728793,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
166.0816,5033.448,0.065203103,28,1.341083483,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
79.9276,1137.1864,0.078929571,16,0.874728788,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
98.77,2696.49,0.182514881,28,0.917823686,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
178.566,898.83,0.016895293,4,0.962670387,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
118.244,2756.412,0.073379745,16,1.159892295,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
81.896,878.856,0.08075758,11,1.001095891,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
58.222,659.142,0.112271498,14,0.923723835,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
182.6292,182.4292,0.153741385,28,1.678213178,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
211.4902,3610.6334,0.127929521,26,1.347068337,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
256.4646,5153.292,0.07838564,9,1.141290873,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
108.7596,2588.6304,0.078502143,6,0.879676611,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
212.5876,1286.3256,0.047684831,4,0.926046937,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
110.1544,1230.3984,0.123159656,6,0.959705804,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
60.2194,1733.7432,0.088566587,28,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
193.8162,384.8324,0.053392944,28,1.614810594,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
180.0318,3969.4996,0.036715907,11,0.931517932,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
176.437,7763.228,0.065236932,9,0.874563395,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
41.2112,809.6128,0.041947547,26,1.035855069,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
178.6002,1253.7014,0.082888496,4,0.962626705,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
195.2768,5715.2272,0.055390121,16,0.929632598,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
57.7904,1464.76,0.012194556,26,0.998238366,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
169.8106,3251.1014,0.060495243,26,0.998238344,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
214.3218,4274.436,0.11801561,9,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
231.7958,5375.0034,0.014753811,28,1.146598302,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
38.019,1318.284,0.160707489,28,0.925130817,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
119.4124,2251.7356,0.085622362,4,0.926046931,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
37.4506,1176.4686,0.046350909,6,0.963923621,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
130.4968,3523.4136,0.102920886,16,1.123953467,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
86.2198,610.5386,0.026604781,9,0.929456813,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
96.4094,1237.7222,0.142398771,9,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
235.1248,474.0496,0.031860325,15,1.556014409,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
52.6666,717.7324,0.086892962,28,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
150.5024,2580.6408,0.021250002,16,1.170918215,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
143.2154,2552.6772,0.159936948,16,1.037393717,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
164.021,3914.904,0.129503146,11,0.876502764,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
88.5514,796.9626,0.142688846,16,0.929632604,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
228.9352,916.1408,0.179484411,28,1.614810589,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
191.3504,3259.7568,0.089163056,11,0.87650277,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
84.8908,1677.816,0.105761491,14,0.931077933,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
230.0984,3707.1744,0.056960814,14,1.000623042,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
173.5738,2954.1546,0.00704098,16,1.161124264,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
166.4842,2652.5472,0.011026594,4,0.926046964,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
52.7956,1037.3164,0.093203257,11,0.87650277,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
50.9666,717.7324,0.026916794,28,0.870492876,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
86.1224,426.112,0.035264298,11,1.001095887,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
231.1668,6911.004,0.015908424,9,0.958540025,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
211.0244,3811.0392,0.017719277,16,1.024766547,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
115.3518,2277.036,0.035334201,28,0.870492866,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
48.9034,48.6034,0.065652494,28,1.531537197,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
212.8218,5770.4886,0.056919038,14,0.876088756,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
40.2138,690.4346,0.048143292,16,1.060750154,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
110.2886,1890.2062,0.022047313,26,0.874000859,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
126.2336,3195.84,0.090427268,28,0.917823683,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0
150.1708,1504.708,0.027779254,16,1.060610477,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
238.3248,711.0744,0.011015122,15,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
174.2422,4311.055,0.008033611,4,0.926046913,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
175.4738,521.3214,0.033088472,16,0.922289917,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
59.4562,829.5868,0.160663021,16,0.922289914,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
155.5288,1571.288,0.178975721,6,0.934890987,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
239.6538,2403.538,0.017627888,9,1.035943887,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
41.6454,83.8908,0.0194158,28,1.61481056,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
211.0586,844.2344,0.016993225,11,1.039497599,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
127.3336,2940.1728,0.027139013,6,0.879676622,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
98.0068,291.6204,0.03777249,15,1.736067669,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
181.2976,3259.7568,0.036746479,11,0.876502764,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
226.8036,3415.554,0.022460102,14,0.923723847,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
256.7672,5624.6784,0.030083123,4,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
190.1846,6687.961,0.05213575,14,0.931077931,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
227.1062,5642.655,0.062508438,14,0.876088769,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
196.2426,4943.565,0.007309544,4,1.128531997,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
182.6266,3135.2522,0.015623754,4,1.037132793,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
87.4514,796.9626,0.142978223,11,0.931517925,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
51.535,848.895,0.017191055,11,1.126232859,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
37.3164,38.6164,0.143592939,28,1.614810595,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
184.5924,4997.4948,0.011995271,16,1.332764566,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
149.1418,588.5672,0.15717236,14,1.144082308,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
91.812,372.848,0.061393095,28,1.67756833,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
155.7314,155.1314,0.264124669,28,1.80034778,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
218.0508,3038.7112,0.020310046,26,0.998238336,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
200.2084,1587.2672,0.054630834,16,0.922289913,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
115.4176,687.1056,0.052517969,11,1.001095899,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
213.4876,1929.4884,0.047565208,14,0.923723839,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
223.8404,3600.6464,0.060797393,26,0.928858981,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
180.7634,2181.1608,0.041291169,16,0.999069747,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
181.4318,3428.2042,0.022604051,16,0.874728778,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
105.6648,623.1888,0.056580228,11,0.876502767,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
120.5124,2133.2232,0.164196823,14,0.87608876,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
261.6594,3401.5722,0.022976497,4,0.87829206,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
101.0042,1289.6546,0.027310252,9,0.998880832,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
49.6008,50.6008,0.141975462,28,1.614810585,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
45.9428,790.9704,0.106969949,26,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
129.2626,3147.9024,0.01619866,6,1.14843223,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
56.7614,2486.763,0.014205168,28,0.870492896,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
141.0812,1139.8496,0.09344495,9,0.874563387,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
84.3592,1816.3024,0.019199733,16,1.172519773,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
51.935,199.74,0.154120252,4,1.04084116,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
196.7452,978.726,0.089004389,11,1.038820283,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
85.854,2683.174,0.011117041,26,0.928858957,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
169.9448,2897.5616,0.103422709,9,0.874563394,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
260.5594,9158.079,0.089035961,28,0.925130814,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
93.212,1957.452,0.102723919,16,1.032925113,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
40.2822,1296.3126,0.024733134,28,1.031697435,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
140.3838,2528.7084,0.044871033,26,0.928858997,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
38.7138,284.2966,0.029760052,26,0.928858974,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
38.6506,759.012,0.078999287,6,0.879676612,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
117.3782,1787.673,0.020870744,16,1.027572148,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
111.3228,2431.5016,0.031599715,6,0.879676616,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
173.1764,4466.1864,0.042413704,4,1.041184164,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
119.9098,2048.6666,0.072284689,9,1.02787812,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
175.437,1940.807,0.009984847,26,0.928859017,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
88.783,2067.309,0.052852621,6,0.934890993,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
85.125,2663.2,0.014660821,11,1.001095877,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
192.1846,1146.5076,0.076354362,4,0.878292065,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
247.846,3448.844,0.076709639,11,0.931517921,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
184.8924,1665.8316,0.005677876,11,0.924160422,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
184.7266,8114.7704,0.033379831,28,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
132.5284,1713.7692,0.012282366,14,0.959992118,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
56.4246,810.9444,0.026681262,16,0.999069763,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
84.9224,1193.1136,0.127541722,16,0.874728793,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
93.4094,856.8846,0.119513002,9,1.123740937,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
163.8842,165.7842,0.054463442,15,1.556014402,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
151.3366,1057.9562,0.076499927,11,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
185.0608,2205.1296,0.015756784,11,0.960522444,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
182.3608,2940.1728,0.010907967,26,1.141085538,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
235.8616,3046.7008,0.07543556,9,1.151959951,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
196.8452,3327.6684,0.085678332,16,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
258.3278,520.6556,0.115194717,15,1.556014391,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
174.837,2999.429,0.066922802,9,0.874563387,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
90.0804,2113.2492,0.064636203,28,0.870492877,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
117.8466,942.7728,0.103195401,11,1.001095889,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
74.0354,75.2354,0.13121032,28,1.614810595,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
133.6284,1581.9408,0.035747522,16,0.874728785,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
37.4506,37.9506,0.192650072,28,1.677568326,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
151.3024,151.8024,0.098031771,28,1.798190825,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
248.8092,3486.1288,0.030118338,28,0.87049289,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
195.2478,4262.4516,0.016201845,6,0.927506775,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
243.9828,731.0484,0.05837308,15,1.735658499,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
128.8678,1398.8458,0.087652908,9,1.036422406,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
177.966,2336.958,0.065999008,14,1.33510651,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
196.5452,2348.9424,0.088750333,26,1.035855053,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
196.8768,7094.7648,0.100277876,28,0.925130819,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
87.4856,1054.6272,0.099252438,9,1.036763954,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
127.831,1298.31,0.03975836,11,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
117.815,2330.3,0.016397122,6,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
208.9954,4584.6988,0.026384672,14,0.876088753,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
263.4568,527.3136,0.228993134,15,1.556014391,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
76.1986,1869.5664,0.065431917,6,1.004720896,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
106.928,2876.256,0.026749991,28,0.870492881,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
43.6744,407.4696,0.087256496,4,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
201.0742,2189.8162,0.043333912,4,1.00313954,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
144.0102,1603.9122,0.089656812,6,0.87967662,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
82.4908,2013.3792,0.039954281,9,0.922115528,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
